,target,predicted
0,-7.19,-120.45763433498671
1,-55.84,-156.32501769946907
2,-5.0,-68.00511699457712
3,-8.88,-63.01940194116041
4,-17.98,-57.113410330753155
5,-9.12,-332.19215772650534
6,-115.73,-83.51862376918568
7,-5.14,-52.70531720977057
8,-41.22,-77.63610515447553
9,-15.32,-74.68527593322568
10,-12.45,-184.90657203986854
11,-79.59,-218.55565162019212
12,-33.64,-470.6173156484607
13,-29.51,-126.70996503930894
14,-6.33,-53.48265186110307
15,-73.45,-234.03533827547432
16,-2.85,-91.91735462688939
17,-88.82,-218.95927442375788
18,-3.22,-56.20613579253656
19,-3.14,-89.4226338674935
20,-3019.19,-2408.884042864136
21,-19.87,-98.4092613045375
22,-47.19,-89.4226338674935
23,-1.45,-50.31226666573865
24,-4.81,-125.12669970641271
25,-14.92,-138.20479162433702
26,-2741.44,-1903.5269903741887
27,-1906.69,-1554.6105903268078
28,-19.26,-130.3333780022939
29,-7.5,-51.22606969731622
30,-3.99,-66.231648803506
31,-10.88,-62.12086759131209
32,-3049.36,-2412.831322690991
33,-3890.98,-3306.2565833195495
34,-2.7,-58.000532030548975
35,-7.06,-100.17742945382233
36,-5.6,-56.20613579253656
37,-5.86,-58.000532030548975
38,-14.63,-234.03533827547432
39,-1515.51,-325.3943620774032
40,-10.36,-69.897136525737
41,-21.22,-57.64850626350344
42,-5.38,-85.26395370586786
43,-1388.85,-125.12669970641271
44,-4.78,-79.6087400580735
45,-4.79,-51.22606969731622
46,-50.95,-95.57393728267664
47,-11.18,-95.33196256552759
48,-1.3,-66.231648803506
49,-3.32,-51.44186189031831
50,-47.31,-134.2873738638525
51,-4.28,-85.19481703018185
52,-35.91,-87.99880849847474
53,-24.29,-240.5039848995276
54,-12.66,-82.35097249669695
55,-41.92,-633.2783829261114
56,-82.62,-116.1607682873662
57,-42.7,-162.95088454849366
58,-15.66,-75.17464418823835
59,-988.01,-1312.0311043601123
60,-35.52,-228.2581141255482
61,-21.63,-76.98266833393508
62,-1.68,-76.98266833393508
63,-1694.52,-1372.1986440709243
64,-13.61,-87.99880849847474
65,-8.33,-105.42699404300137
66,-7.46,-74.68527593322568
67,-2448.32,-2379.8588674563575
68,-13.78,-148.0253471901762
69,-36.16,-95.33196256552759
70,-2328.29,-2408.884042864136
71,-25.26,-143.92035839053125
72,-1.25,-55.84295288195027
73,-47.16,-479.42960685142157
74,-1752.9,-332.19215772650534
75,-15.34,-95.57393728267664
76,-17.58,-202.84574427388435
77,-60.88,-325.40115633267806
78,-2.71,-316.18662195568635
79,-19.64,-202.84574427388435
80,-991.01,-228.2581141255482
81,-4.35,-57.68708125361729
82,-1.84,-42.08801560989736
83,-22.89,-218.55565162019212
84,-2084.19,-1670.7547143898387
85,-1531.16,-273.7592447736106
86,-22.83,-205.35364461328828
87,-10.77,-107.40882090340659
88,-33.71,-325.3943620774032
89,-5.69,-94.22523023832291
90,-1011.81,-1554.6105903268078
91,-49.18,-162.95088454849366
92,-5.77,-172.69376118762332
93,-31.19,-130.3333780022939
