Sample_ID,Sample_Longitude,Sample_Latitude,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric
S19S_0006-D,-76.717163,39.311369,-1275.3911393056585,425.88984386375984,1061.6158894339028,1.1721916080730919,0.4610760793388458,0.20291921129458879,0.09356119436623983
S19S_0006-M,-76.717316,39.31162,-51.99822113330005,147.0565557036431,983.4997550419914,1.5638396742159295,0.15920609782514705,0.27071778290985327,0.043099921828953024
S19S_0006-U,-76.717476,39.311813,-80.39008679736423,142.2355625679606,982.7904623322628,1.0599718499311535,0.15398680310481777,0.1834927415459573,0.028255460663600542
S19S_0008-M,-119.028281,36.961369,-96.09637678748668,139.869878605913,982.450874361396,1.8807054239642904,0.15142567068550458,0.32557071615248456,0.049299764048950014
S19S_0009-M,-108.3983,42.9876,-191.87355739188743,130.76565421958193,981.196103699823,1.496571555490452,0.1415692720276078,0.2590729344882857,0.03667676673756274
S19S_0009-U,-108.3982,42.9875,-233.20985294944933,129.9560957058396,981.0885405524537,1.628667571727314,0.14069282927864407,0.281940202301271,0.03966696474915909
S19S_0010-D,-81.840062,31.667875,-135.39795634968775,134.97681229462495,981.7662030491052,1.135406283929637,0.14612834823637996,0.19655126862122665,0.02872171222738487
S19S_0010-M,-81.839976,31.667835,-160.54302634905366,132.67256337325043,981.4520602985492,0.5340566131900518,0.14363372650779047,0.09245105150797768,0.013279089047654515
S19S_0010-U,-81.8403,31.667905,-216.554245014103,130.04543411404688,981.1003784150475,1.1113672414214872,0.1407895486617993,0.19238984696248476,0.027086479720960868
S19S_0011-D,-83.437674,33.955686,-615.8062872306548,198.30857596229768,992.4577718434336,2.72549661695984,0.21469246571941178,0.47181332820553257,0.10129476679172789
S19S_0011-M,-83.438589,33.957827,-2166.615852395033,762.347177295386,1235.6453197914363,2.554297080732303,0.8253308987448778,0.44217681261709735,0.36494218616141433
S19S_0011-U,-83.437673,33.95569,-399.8503331195536,145.77225821449764,983.308542044252,2.7191430567226855,0.15781569403991533,0.470713457311255,0.07428597095950376
S19S_0012-D,-72.33027,42.47179,-50.93783847299501,147.24950122468113,983.5286234793352,0.9969951291470557,0.15941498415020966,0.17259078112974535,0.02751355663827066
S19S_0012-M,-72.33038,42.47157,-121.99555046372411,136.4739950610493,981.9731609978766,0.4144921521140159,0.14774922548889657,0.07175313320407961,0.010601469857304391
S19S_0013-D,-78.1476,38.8952,-1257.2403336402158,419.1922664434893,1058.9467851777388,2.5332421052440925,0.45382516039231513,0.4385319656565242,0.19901683965122932
S19S_0013-M,-78.1474,38.8945,-1842.2382430662915,638.7571700287891,1163.4676015495345,2.292035634295258,0.6915301124218983,0.39677648258789205,0.2743828856103704
S19S_0013-U,-78.1474,38.8944,-1906.6675837042617,663.2393137043541,1177.086455973078,2.242202878468964,0.7180349257730024,0.3881498865269204,0.2787051749611566
S19S_0014-D,-77.9808,39.0941,-1670.834199559157,573.8374758690433,1129.1304558393565,2.5334536291188536,0.6212468725505386,0.4385685827569546,0.2724593604366801
S19S_0014-M,-77.9812,39.0942,-2587.743983275327,923.6867036660396,1341.20962721033,2.705401968389235,1.0,0.46833472435689044,0.46833472435689044
S19S_0014-U,-77.9815,39.0944,-644.7035109737736,206.903831637768,994.2109097865643,3.1436158063994095,0.22399784560780514,0.5441943413128366,0.121898360046034
S19S_0015-D,-84.439009,31.184396,-270.6713383244477,130.92445858493485,981.2172804470968,1.3886618640222825,0.14174119651750536,0.24039258450714343,0.03407353256197803
S19S_0015-U,-84.437254,31.185895,-103.03607511223666,138.8968803932367,982.3128223611924,1.8415809391215063,0.1503722851503285,0.3187978391314184,0.0479383595711782
S19S_0016-D,-96.6025,39.10445,-73.76250497295446,143.29977613275304,982.9450459877884,1.7737062762223994,0.15513894003671108,0.3070479912673702,0.047635099905621134
S19S_0016-M,-96.60286,39.10429,-1782.6982637100118,616.1688114033249,1151.221152402276,0.5962216074631717,0.6670755451581142,0.10321249317089012,0.06885053014909967
S19S_0016-U,-96.60276,39.10415,-101.66405239738054,139.08565853213452,982.339532952612,1.2974976381535146,0.15057665979180443,0.22461105810466245,0.03382118288170297
S19S_0017-D,-96.44355,38.94668,-127.9554008950084,135.78569790143834,981.8777384923334,0.9526265166841668,0.14700406248408213,0.16491008815668723,0.024242452903641142
S19S_0017-M,-96.44379,38.94667,-68.98877879300028,144.08984382537884,983.0605376505864,1.1247723141270032,0.15599428166877105,0.19471041192986363,0.030373710842429586
S19S_0017-U,-96.44389,38.94684,-91.29883721638464,140.568715549918,982.5506100876393,1.210373759054635,0.1521822442523118,0.2095289599989342,0.031886587368490676
S19S_0018-D,-83.504941,35.6922935,-60.10367444377599,145.61162092534207,983.2847409274408,2.4284504561758813,0.15764178519342223,0.4203913829798268,0.06627124809287156
S19S_0018-M,-83.5044488,35.692083,-43.99176533724254,148.53535344833102,983.7219570672696,2.8559538223457923,0.16080707111925063,0.49439689990344815,0.07950251744391082
S19S_0018-U,-83.5041467,35.6918387,-81.05646656085243,142.1306901930707,982.775290026666,2.876169375356593,0.15387326636722734,0.49789643363546227,0.07661295055608201
S19S_0019-D,-84.278999,35.9563807,-51.47802706057041,147.15109740527447,983.5138957126204,1.3788413643264037,0.15930845038825758,0.23869254840461382,0.03802574000556319
S19S_0019-M,-84.2789099,35.956601,-128.65061735456433,135.7077442155926,981.8669611675112,0.7494160022483505,0.14691966840810772,0.12973212148972893,0.01906020027115132
