Sample_ID,Sample_Longitude,Sample_Latitude,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric
SSS001-1,-120.5731,46.0417,-3306.213044400187,418.89406671548886,1191.460206719346,2.411270364875229,0.9666115802747377,0.21476535241720182,0.2075946766882524
SSS001-2,-120.5731,46.0417,-3306.213044400187,418.89406671548886,1191.460206719346,2.411270364875229,0.9666115802747377,0.21476535241720182,0.2075946766882524
SSS001-3,-120.5731,46.0417,-3306.213044400187,418.89406671548886,1191.460206719346,2.411270364875229,0.9666115802747377,0.21476535241720182,0.2075946766882524
SSS002-1,-120.5476,46.0959,-86.91936394848346,126.72019301163138,1122.5699053436142,3.143078301113021,0.2924109357292161,0.2799455128908064,0.08185912937759603
SSS002-2,-120.5476,46.0959,-86.91936394848346,126.72019301163138,1122.5699053436142,3.143078301113021,0.2924109357292161,0.2799455128908064,0.08185912937759603
SSS002-3,-120.5476,46.0959,-86.91936394848346,126.72019301163138,1122.5699053436142,3.143078301113021,0.2924109357292161,0.2799455128908064,0.08185912937759603
SSS003-1,-120.4811,46.2059,-126.55918481675796,124.6100736030893,1122.3336649631576,4.004999136499402,0.2875417670822308,0.3567144786044723,0.10257031152174657
SSS003-2,-120.4811,46.2059,-126.55918481675796,124.6100736030893,1122.3336649631576,4.004999136499402,0.2875417670822308,0.3567144786044723,0.10257031152174657
SSS003-3,-120.4811,46.2059,-126.55918481675796,124.6100736030893,1122.3336649631576,4.004999136499402,0.2875417670822308,0.3567144786044723,0.10257031152174657
SSS004-1,-120.8161,46.6659,-2685.4556288770978,335.8944818866533,1164.873507308055,2.2075960027091948,0.7750873591688832,0.19662462593288632,0.15240126206189036
SSS004-2,-120.8161,46.6659,-2685.4556288770978,335.8944818866533,1164.873507308055,2.2075960027091948,0.7750873591688832,0.19662462593288632,0.15240126206189036
SSS004-3,-120.8161,46.6659,-2685.4556288770978,335.8944818866533,1164.873507308055,2.2075960027091948,0.7750873591688832,0.19662462593288632,0.15240126206189036
SSS005-1,-120.4612,46.5814,-152.24990164986824,123.35784373646906,1122.1953228727953,5.184587873729515,0.2846522062447336,0.461777268140185,0.13144591816976958
SSS005-2,-120.4612,46.5814,-152.24990164986824,123.35784373646906,1122.1953228727953,5.184587873729515,0.2846522062447336,0.461777268140185,0.13144591816976958
SSS005-3,-120.4612,46.5814,-152.24990164986824,123.35784373646906,1122.1953228727953,5.184587873729515,0.2846522062447336,0.461777268140185,0.13144591816976958
SSS006-1,-120.6206,46.6218,-179.09370969609984,122.14992341362031,1122.0631839857413,4.32193660529371,0.28186489110974067,0.3849432447235083,0.10850198575742193
SSS006-2,-120.6206,46.6218,-179.09370969609984,122.14992341362031,1122.0631839857413,4.32193660529371,0.28186489110974067,0.3849432447235083,0.10850198575742193
SSS006-3,-120.6206,46.6218,-179.09370969609984,122.14992341362031,1122.0631839857413,4.32193660529371,0.28186489110974067,0.3849432447235083,0.10850198575742193
SSS007-1,-121.1237,46.6646,-82.52541675537451,126.96700659063214,1122.5977934366574,5.777869413264483,0.29298046602956584,0.514619255823072,0.150773389398832
SSS007-2,-121.1237,46.6646,-82.52541675537451,126.96700659063214,1122.5977934366574,5.777869413264483,0.29298046602956584,0.514619255823072,0.150773389398832
SSS007-3,-121.1237,46.6646,-82.52541675537451,126.96700659063214,1122.5977934366574,5.777869413264483,0.29298046602956584,0.514619255823072,0.150773389398832
SSS008-1,-121.0893,46.6592,-3413.151157952708,433.3633853180484,1196.6240047736735,5.321839751548084,1.0,0.474001922969032,0.474001922969032
SSS008-2,-121.0893,46.6592,-3413.151157952708,433.3633853180484,1196.6240047736735,5.321839751548084,1.0,0.474001922969032,0.474001922969032
SSS008-3,-121.0893,46.6592,-3413.151157952708,433.3633853180484,1196.6240047736735,5.321839751548084,1.0,0.474001922969032,0.474001922969032
SSS009-1,-121.1511,46.6168,-83.65340046974644,126.90340499457824,1122.5906018070364,5.22145418423636,0.29283370329369873,0.4650608510530178,0.13618549127077445
SSS009-2,-121.1511,46.6168,-83.65340046974644,126.90340499457824,1122.5906018070364,5.22145418423636,0.29283370329369873,0.4650608510530178,0.13618549127077445
SSS009-3,-121.1511,46.6168,-83.65340046974644,126.90340499457824,1122.5906018070364,5.22145418423636,0.29283370329369873,0.4650608510530178,0.13618549127077445
SSS010-1,-121.0675,46.8095,-94.90021129133967,126.27840039226516,1122.520119851709,5.888942901771216,0.2913914849995658,0.5245122720732804,0.15283840985992947
SSS010-2,-121.0675,46.8095,-94.90021129133967,126.27840039226516,1122.520119851709,5.888942901771216,0.2913914849995658,0.5245122720732804,0.15283840985992947
SSS010-3,-121.0675,46.8095,-94.90021129133967,126.27840039226516,1122.520119851709,5.888942901771216,0.2913914849995658,0.5245122720732804,0.15283840985992947
SSS011-1,-121.0672,46.8099,-103.36812340874764,125.81889895996125,1122.4685208956923,5.922499588894955,0.29033117061244545,0.5275010757516504,0.15315000482230093
SSS011-2,-121.0672,46.8099,-103.36812340874764,125.81889895996125,1122.4685208956923,5.922499588894955,0.29033117061244545,0.5275010757516504,0.15315000482230093
SSS011-3,-121.0672,46.8099,-103.36812340874764,125.81889895996125,1122.4685208956923,5.922499588894955,0.29033117061244545,0.5275010757516504,0.15315000482230093
SSS012-1,-120.8178,46.7521,-170.6792416085816,122.51732168095504,1122.1032390908338,3.9003052465954964,0.2827126744707302,0.34738967600718934,0.09821146438751295
SSS012-2,-120.8178,46.7521,-170.6792416085816,122.51732168095504,1122.1032390908338,3.9003052465954964,0.2827126744707302,0.34738967600718934,0.09821146438751295
SSS012-3,-120.8178,46.7521,-170.6792416085816,122.51732168095504,1122.1032390908338,3.9003052465954964,0.2827126744707302,0.34738967600718934,0.09821146438751295
SSS013-1,-119.474,46.2554,-118.69786731258267,125.01161709722082,1122.37831833813,5.633938809915134,0.2884683416562152,0.5017997449120494,0.1447533402582907
SSS013-2,-119.474,46.2554,-118.69786731258267,125.01161709722082,1122.37831833813,5.633938809915134,0.2884683416562152,0.5017997449120494,0.1447533402582907
SSS013-3,-119.474,46.2554,-118.69786731258267,125.01161709722082,1122.37831833813,5.633938809915134,0.2884683416562152,0.5017997449120494,0.1447533402582907
SSS014-1,-119.9999,46.232,-1577.158655126632,197.1852273461452,1132.6902484571044,6.544075983996864,0.4550112769712411,0.5828632099581076,0.2652093334625952
SSS014-2,-119.9999,46.232,-1577.158655126632,197.1852273461452,1132.6902484571044,6.544075983996864,0.4550112769712411,0.5828632099581076,0.2652093334625952
SSS014-3,-119.9999,46.232,-1577.158655126632,197.1852273461452,1132.6902484571044,6.544075983996864,0.4550112769712411,0.5828632099581076,0.2652093334625952
SSS015-1,-120.4704,46.5302,-123.75182501756382,124.75249253687576,1122.349486327868,4.9562286885705005,0.28787040336903186,0.4414379310037131,0.12707691526042975
SSS015-2,-120.4704,46.5302,-123.75182501756382,124.75249253687576,1122.349486327868,4.9562286885705005,0.28787040336903186,0.4414379310037131,0.12707691526042975
SSS015-3,-120.4704,46.5302,-123.75182501756382,124.75249253687576,1122.349486327868,4.9562286885705005,0.28787040336903186,0.4414379310037131,0.12707691526042975
SSS016-1,-120.7135,46.7288,-148.43084398514725,123.53811008164364,1122.2151530383155,3.22481985659723,0.28506817665497547,0.2872260129236614,0.08187899579202658
SSS016-3,-120.7135,46.7288,-148.43084398514725,123.53811008164364,1122.2151530383155,3.22481985659723,0.28506817665497547,0.2872260129236614,0.08187899579202658
SSS017-1,-120.6553,46.6856,-86.21574343567102,126.75954598095105,1122.5743483456065,3.202227679588406,0.2925017439761814,0.28521378860910473,0.08342553057421707
SSS017-2,-120.6553,46.6856,-86.21574343567102,126.75954598095105,1122.5743483456065,3.202227679588406,0.2925017439761814,0.28521378860910473,0.08342553057421707
SSS017-3,-120.6553,46.6856,-86.21574343567102,126.75954598095105,1122.5743483456065,3.202227679588406,0.2925017439761814,0.28521378860910473,0.08342553057421707
SSS018-1,-121.1357,47.0171,-134.22070809675608,124.22695543282914,1122.291192838283,5.260660084871149,0.2866577095378238,0.46855281495276074,0.1343142767318582
SSS018-2,-121.1357,47.0171,-134.22070809675608,124.22695543282914,1122.291192838283,5.260660084871149,0.2866577095378238,0.46855281495276074,0.1343142767318582
SSS018-3,-121.1357,47.0171,-134.22070809675608,124.22695543282914,1122.291192838283,5.260660084871149,0.2866577095378238,0.46855281495276074,0.1343142767318582
SSS019-1,-121.1285,47.0195,-75.4434026796166,127.3701167867781,1122.6434570764416,5.446617339207862,0.2939106558190196,0.48511552639479594,0.14258062251068337
SSS019-2,-121.1285,47.0195,-75.4434026796166,127.3701167867781,1122.6434570764416,5.446617339207862,0.2939106558190196,0.48511552639479594,0.14258062251068337
SSS019-3,-121.1285,47.0195,-75.4434026796166,127.3701167867781,1122.6434570764416,5.446617339207862,0.2939106558190196,0.48511552639479594,0.14258062251068337
SSS020-1,-121.0983,46.9891,-150.24134503478595,123.45239266891474,1122.2057201431232,5.604479703000312,0.28487038095826245,0.4991759016588748,0.14220042927074783
SSS020-2,-121.0983,46.9891,-150.24134503478595,123.45239266891474,1122.2057201431232,5.604479703000312,0.28487038095826245,0.4991759016588748,0.14220042927074783
SSS020-3,-121.0983,46.9891,-150.24134503478595,123.45239266891474,1122.2057201431232,5.604479703000312,0.28487038095826245,0.4991759016588748,0.14220042927074783
SSS021-1,-121.1082,47.3543,-108.86902049009784,125.52555256318377,1122.4356771826876,5.864564619774649,0.2896542643330601,0.5223409642014692,0.15129828771679785
SSS021-2,-121.1082,47.3543,-108.86902049009784,125.52555256318377,1122.4356771826876,5.864564619774649,0.2896542643330601,0.5223409642014692,0.15129828771679785
SSS021-3,-121.1082,47.3543,-108.86902049009784,125.52555256318377,1122.4356771826876,5.864564619774649,0.2896542643330601,0.5223409642014692,0.15129828771679785
SSS022-1,-121.1073,47.4636,-96.13479835799984,126.21081131270878,1122.512518397224,8.169345584468129,0.2912355210168062,0.7276215927602939,0.2119092536706226
SSS022-2,-121.1073,47.4636,-96.13479835799984,126.21081131270878,1122.512518397224,8.169345584468129,0.2912355210168062,0.7276215927602939,0.2119092536706226
SSS022-3,-121.1073,47.4636,-96.13479835799984,126.21081131270878,1122.512518397224,8.169345584468129,0.2912355210168062,0.7276215927602939,0.2119092536706226
SSS023-1,-120.6423,46.8986,-2675.957005097177,334.6414776504328,1164.512818147714,2.5575430633024325,0.7721960114485378,0.22779346742427153,0.1759012069790549
SSS023-2,-120.6423,46.8986,-2675.957005097177,334.6414776504328,1164.512818147714,2.5575430633024325,0.7721960114485378,0.22779346742427153,0.1759012069790549
SSS023-3,-120.6423,46.8986,-2675.957005097177,334.6414776504328,1164.512818147714,2.5575430633024325,0.7721960114485378,0.22779346742427153,0.1759012069790549
SSS024-1,-120.7125,46.8331,-1642.789285154572,204.7122370105559,1134.0248167690745,2.3499841653164832,0.47238009473346754,0.20930675580428068,0.09887234513518087
SSS024-2,-120.7125,46.8331,-1642.789285154572,204.7122370105559,1134.0248167690745,2.3499841653164832,0.47238009473346754,0.20930675580428068,0.09887234513518087
SSS024-3,-120.7125,46.8331,-1642.789285154572,204.7122370105559,1134.0248167690745,2.3499841653164832,0.47238009473346754,0.20930675580428068,0.09887234513518087
SSS025-1,-120.1377,46.2752,-3332.622476665332,422.4637000062982,1192.719901271576,5.610243707714462,0.9748486243161709,0.49968928602331664,0.4871214130653599
SSS025-2,-120.1377,46.2752,-3332.622476665332,422.4637000062982,1192.719901271576,5.610243707714462,0.9748486243161709,0.49968928602331664,0.4871214130653599
SSS025-3,-120.1377,46.2752,-3332.622476665332,422.4637000062982,1192.719901271576,5.610243707714462,0.9748486243161709,0.49968928602331664,0.4871214130653599
SSS026-1,-120.1991,46.3147,-2150.0452001342646,266.5262690333226,1146.7961619882974,5.677812646054991,0.6150179688985886,0.5057074692459644,0.3110191805924985
SSS026-2,-120.1991,46.3147,-2150.0452001342646,266.5262690333226,1146.7961619882974,5.677812646054991,0.6150179688985886,0.5057074692459644,0.3110191805924985
SSS026-3,-120.1991,46.3147,-2150.0452001342646,266.5262690333226,1146.7961619882974,5.677812646054991,0.6150179688985886,0.5057074692459644,0.3110191805924985
SSS027-1,-120.4197,46.2354,-147.39524266301532,123.58734934319077,1122.2205745680938,4.510534880208053,0.2851817978403717,0.401741184750176,0.1145692733335761
SSS027-2,-120.4197,46.2354,-147.39524266301532,123.58734934319077,1122.2205745680938,4.510534880208053,0.2851817978403717,0.401741184750176,0.1145692733335761
SSS027-3,-120.4197,46.2354,-147.39524266301532,123.58734934319077,1122.2205745680938,4.510534880208053,0.2851817978403717,0.401741184750176,0.1145692733335761
SSS028-1,-120.8717,46.2902,-114.23516959223171,125.24333502292028,1122.404150934025,2.938120737203419,0.28900303824930507,0.2616904950857439,0.07562934816074482
SSS028-2,-120.8717,46.2902,-114.23516959223171,125.24333502292028,1122.404150934025,2.938120737203419,0.28900303824930507,0.2616904950857439,0.07562934816074482
SSS028-3,-120.8717,46.2902,-114.23516959223171,125.24333502292028,1122.404150934025,2.938120737203419,0.28900303824930507,0.2616904950857439,0.07562934816074482
SSS029-1,-120.7891,46.3111,-139.3078978873855,123.97708806969116,1122.2635623740557,2.9922933654506583,0.28608113253200546,0.2665155050748193,0.07624505752914375
SSS029-2,-120.7891,46.3111,-139.3078978873855,123.97708806969116,1122.2635623740557,2.9922933654506583,0.28608113253200546,0.2665155050748193,0.07624505752914375
SSS029-3,-120.7891,46.3111,-139.3078978873855,123.97708806969116,1122.2635623740557,2.9922933654506583,0.28608113253200546,0.2665155050748193,0.07624505752914375
SSS030-1,-120.6704,46.3656,-119.13991001352642,124.98881297094414,1122.3757786205797,4.05887019081409,0.2884157203987457,0.3615126282161932,0.10426592510021727
SSS030-2,-120.6704,46.3656,-119.13991001352642,124.98881297094414,1122.3757786205797,4.05887019081409,0.2884157203987457,0.3615126282161932,0.10426592510021727
SSS030-3,-120.6704,46.3656,-119.13991001352642,124.98881297094414,1122.3757786205797,4.05887019081409,0.2884157203987457,0.3615126282161932,0.10426592510021727
SSS031-1,-121.094,46.6674,-76.73807537930918,127.29593684633986,1122.6350433706643,5.2027063641268985,0.29373948321203114,0.4633910332459752,0.13611624263076189
SSS031-2,-121.094,46.6674,-76.73807537930918,127.29593684633986,1122.6350433706643,5.2027063641268985,0.29373948321203114,0.4633910332459752,0.13611624263076189
SSS031-3,-121.094,46.6674,-76.73807537930918,127.29593684633986,1122.6350433706643,5.2027063641268985,0.29373948321203114,0.4633910332459752,0.13611624263076189
SSS032-1,-121.2901,46.6399,-96.11054640846449,126.2121370656065,1122.5126674603423,6.636027427688131,0.2912385802344112,0.5910530772153395,0.17213745905137529
SSS032-2,-121.2901,46.6399,-96.11054640846449,126.2121370656065,1122.5126674603423,6.636027427688131,0.2912385802344112,0.5910530772153395,0.17213745905137529
SSS032-3,-121.2901,46.6399,-96.11054640846449,126.2121370656065,1122.5126674603423,6.636027427688131,0.2912385802344112,0.5910530772153395,0.17213745905137529
SSS033-1,-121.2631,46.6382,-97.78672421073504,126.12069175788578,1122.502389287325,5.460950731243249,0.2910275672351159,0.4863921629912786,0.14155352791757778
SSS033-2,-121.2631,46.6382,-97.78672421073504,126.12069175788578,1122.502389287325,5.460950731243249,0.2910275672351159,0.4863921629912786,0.14155352791757778
SSS033-3,-121.2631,46.6382,-97.78672421073504,126.12069175788578,1122.502389287325,5.460950731243249,0.2910275672351159,0.4863921629912786,0.14155352791757778
SSS034-1,-121.0977,47.3966,-113.2024720451843,125.29734299054049,1122.4101786899275,6.406396729478878,0.2891276633778922,0.5706004898385315,0.16497638634929535
SSS034-2,-121.0977,47.3966,-113.2024720451843,125.29734299054049,1122.4101786899275,6.406396729478878,0.2891276633778922,0.5706004898385315,0.16497638634929535
SSS034-3,-121.0977,47.3966,-113.2024720451843,125.29734299054049,1122.4101786899275,6.406396729478878,0.2891276633778922,0.5706004898385315,0.16497638634929535
SSS035-1,-121.104,47.3956,-122.7919510232455,124.80143677333083,1122.354927679722,6.323058058751823,0.2879833437745051,0.5631777390556248,0.16218580843260452
SSS035-2,-121.104,47.3956,-122.7919510232455,124.80143677333083,1122.354927679722,6.323058058751823,0.2879833437745051,0.5631777390556248,0.16218580843260452
SSS035-3,-121.104,47.3956,-122.7919510232455,124.80143677333083,1122.354927679722,6.323058058751823,0.2879833437745051,0.5631777390556248,0.16218580843260452
SSS036-1,-120.7743,46.8674,-146.00397403300073,123.65373855853224,1122.2278877865083,2.7492004425836027,0.28533499309772536,0.24486387363183412,0.06986823169262169
SSS036-2,-120.7743,46.8674,-146.00397403300073,123.65373855853224,1122.2278877865083,2.7492004425836027,0.28533499309772536,0.24486387363183412,0.06986823169262169
SSS036-3,-120.7743,46.8674,-146.00397403300073,123.65373855853224,1122.2278877865083,2.7492004425836027,0.28533499309772536,0.24486387363183412,0.06986823169262169
SSS037-1,-120.6496,46.0168,-127.6405690010428,124.55550485858836,1122.3276076337263,3.1348474604870953,0.28741584794289027,0.27921241410044817,0.08025007275486172
SSS037-2,-120.6496,46.0168,-127.6405690010428,124.55550485858836,1122.3276076337263,3.1348474604870953,0.28741584794289027,0.27921241410044817,0.08025007275486172
SSS037-3,-120.6496,46.0168,-127.6405690010428,124.55550485858836,1122.3276076337263,3.1348474604870953,0.28741584794289027,0.27921241410044817,0.08025007275486172
